studio,bom_domestic_gross,bom_foreign_gross,title_clean,release_date_x,tn_production_budget,profit,roi,runtime_minutes,genres,averagerating,numvotes,genre_ids,original_language,popularity,vote_average,vote_count,release_year,roi_abs,bom_worldwide_gross
Over.,12100000.0,12000000.0,Let Me In,2010-10-01,20000000.0,8270399.0,0.41351995,116.0,"['Drama', 'Fantasy', 'Horror']",7.1,107012,"[18, 27, 9648]",En,9.716,6.7,1061.0,2010,0.41351995,24100000.0
Over.,12100000.0,12000000.0,Let Me In,2010-10-01,20000000.0,8270399.0,0.41351995,116.0,"['Drama', 'Fantasy', 'Horror']",7.1,107012,[18],En,0.675,7.0,2.0,2010,0.41351995,24100000.0
Foxs,21500000.0,29900.0,Just Wright,2010-05-14,12000000.0,9867665.0,0.8223054166666667,100.0,"['Comedy', 'Romance', 'Sport']",5.9,12466,"[35, 18, 10749]",En,7.047,6.2,211.0,2010,0.8223054166666667,21529900.0
Foxs,20300000.0,1200000.0,Our Family Wedding,2010-03-12,14000000.0,7410546.0,0.5293247142857143,103.0,"['Comedy', 'Romance']",4.9,6417,[35],En,5.025,5.5,57.0,2010,0.5293247142857143,21500000.0
Uni.,14700000.0,6200000.0,My Soul To Take,2010-10-08,25000000.0,-8272530.0,-0.3309012,107.0,"['Horror', 'Mystery', 'Thriller']",4.8,18381,"[18, 27, 9648, 53]",En,9.808,5.4,247.0,2010,0.3309012,20900000.0
Sgem,20200000.0,310000.0,Country Strong,2010-12-22,15000000.0,5601987.0,0.3734658,117.0,"['Drama', 'Music']",6.3,16296,"[18, 10749, 10402]",En,7.567,6.3,126.0,2010,0.3734658,20510000.0
Spc,3200000.0,16500000.0,Another Year,2010-12-29,8000000.0,12005613.0,1.500701625,129.0,"['Comedy', 'Drama']",7.3,26273,"[35, 18]",En,9.394,7.0,150.0,2010,1.500701625,19700000.0
Spc,3200000.0,16500000.0,Another Year,2010-12-29,8000000.0,12005613.0,1.500701625,129.0,"['Comedy', 'Drama']",7.3,26273,[18],Ru,1.004,6.3,4.0,2010,1.500701625,19700000.0
Lgf,1000000.0,18100000.0,Buried,2010-09-24,1987650.0,19282640.0,9.701225064774986,95.0,"['Drama', 'Mystery', 'Thriller']",7.0,139426,"[18, 53, 9648]",En,10.888,6.6,1487.0,2010,9.701225064774986,19100000.0
Uni.,13800000.0,4600000.0,Repo Men,2010-03-19,32000000.0,-13804762.0,-0.4313988125,111.0,"['Action', 'Crime', 'Sci-Fi']",6.3,96144,"[28, 878, 53, 80]",En,12.437,6.2,976.0,2010,0.4313988125,18400000.0
Free,195000.0,16000000.0,The Nutcracker In 3D,2010-11-24,90000000.0,-69533984.0,-0.7725998222222222,110.0,"['Action', 'Family', 'Fantasy']",4.3,3119,"[10402, 14, 28, 10751]",En,7.566,5.5,97.0,2010,0.7725998222222222,16195000.0
Cbs,12100000.0,3100000.0,Extraordinary Measures,2010-01-22,31000000.0,-15173016.0,-0.48945212903225804,106.0,['Drama'],6.5,15673,[18],En,6.3,6.3,153.0,2010,0.48945212903225804,15200000.0
Focus,1800000.0,12200000.0,Somewhere,2010-12-22,7000000.0,10023121.0,1.4318744285714287,97.0,"['Comedy', 'Drama']",6.3,40250,"[35, 18]",En,7.596,6.1,376.0,2010,1.4318744285714287,14000000.0
Ratt.,6500000.0,7300000.0,Winter'S Bone,2010-06-11,2000000.0,14131551.0,7.0657755,100.0,"['Drama', 'Mystery']",7.2,127751,[18],En,9.824,6.9,931.0,2010,7.0657755,13800000.0
Spc,1100000.0,11300000.0,Made In Dagenham,2010-11-19,8000000.0,7644196.0,0.9555245,113.0,"['Biography', 'Comedy', 'Drama']",7.2,13121,"[35, 18, 36]",En,7.275,6.6,150.0,2010,0.9555245,12400000.0
Wein.,9700000.0,2600000.0,Blue Valentine,2010-12-29,1000000.0,15566240.0,15.56624,112.0,"['Drama', 'Romance']",7.4,170089,"[18, 10749]",En,8.994,6.9,1677.0,2010,15.56624,12300000.0
Wein.,9700000.0,2600000.0,Blue Valentine,2010-12-29,1000000.0,15566240.0,15.56624,112.0,"['Drama', 'Romance']",7.4,170089,"[18, 10749]",En,8.994,6.9,1677.0,2010,15.56624,12300000.0
Rela.,5700000.0,5400000.0,The Warrior'S Way,2010-12-03,42000000.0,-33485675.0,-0.7972779761904762,100.0,"['Action', 'Fantasy', 'Western']",6.3,24271,"[12, 14, 28, 37, 53]",En,8.259,6.1,203.0,2010,0.7972779761904762,11100000.0
Wb,10500000.0,356000.0,Jonah Hex,2010-06-18,47000000.0,-35977304.0,-0.7654745531914894,81.0,"['Action', 'Drama', 'Fantasy']",4.7,51860,"[28, 37, 18, 14, 53]",En,13.467,4.6,708.0,2010,0.7654745531914894,10856000.0
Foxs,7500000.0,2500000.0,Cyrus,2010-06-18,7000000.0,3062896.0,0.4375565714285714,91.0,"['Comedy', 'Drama', 'Romance']",6.3,32457,"[35, 18, 10749]",En,7.735,6.0,201.0,2010,0.4375565714285714,10000000.0
Foxs,6800000.0,2900000.0,Conviction,2010-10-15,12500000.0,-673020.0,-0.0538416,107.0,"['Biography', 'Crime', 'Drama']",7.2,39771,[18],En,7.51,7.2,297.0,2010,0.0538416,9700000.0
Over.,1800000.0,7700000.0,Stone,2010-10-08,22000000.0,-17934980.0,-0.8152263636363636,105.0,"['Drama', 'Thriller']",5.4,38667,"[18, 53]",En,8.401,5.2,334.0,2010,0.8152263636363636,9500000.0
Over.,1800000.0,7700000.0,Stone,2010-10-08,22000000.0,-17934980.0,-0.8152263636363636,105.0,"['Drama', 'Thriller']",5.4,38667,"[53, 18]",Ru,2.84,4.9,8.0,2010,0.8152263636363636,9500000.0
Foxs,2400000.0,7000000.0,Never Let Me Go,2010-09-15,15000000.0,-3826282.0,-0.25508546666666665,103.0,"['Drama', 'Romance', 'Sci-Fi']",7.1,130084,"[18, 10749, 878]",En,10.012,6.8,1294.0,2010,0.25508546666666665,9400000.0
Uni.,8500000.0,797000.0,Macgruber,2010-05-21,10000000.0,-1370105.0,-0.1370105,90.0,"['Action', 'Comedy', 'Romance']",5.5,39782,"[28, 12, 35]",En,7.666,5.3,270.0,2010,0.1370105,9297000.0
Spc,4300000.0,3600000.0,Inside Job,2010-10-08,2000000.0,5799257.0,2.8996285,109.0,"['Crime', 'Documentary']",8.3,65304,[99],En,9.514,7.8,466.0,2010,2.8996285,7900000.0
Magn.,124000.0,6700000.0,Centurion,2010-08-27,15000000.0,-7114952.0,-0.47433013333333335,97.0,"['Action', 'Adventure', 'Drama']",6.4,74085,"[12, 28, 18]",En,13.548,6.1,673.0,2010,0.47433013333333335,6824000.0
Spc,1000000.0,5700000.0,Animal Kingdom,2010-08-13,4200000.0,3878683.0,0.9234959523809524,113.0,"['Crime', 'Drama']",7.3,51576,"[18, 53, 80, 9648]",En,10.188,6.8,399.0,2010,0.9234959523809524,6700000.0
Focus,6400000.0,128000.0,It'S Kind Of A Funny Story,2010-10-08,8000000.0,-1367050.0,-0.17088125,101.0,"['Comedy', 'Drama', 'Romance']",7.1,125583,"[35, 18]",En,10.01,7.0,1324.0,2010,0.17088125,6528000.0
Lgf,2200000.0,2900000.0,Rabbit Hole,2010-12-17,5000000.0,1205034.0,0.2410068,91.0,['Drama'],7.0,45357,[18],En,9.389,6.8,292.0,2010,0.2410068,5100000.0
App.,3600000.0,1100000.0,The Runaways,2010-03-19,9500000.0,-4221368.0,-0.4443545263157895,106.0,"['Biography', 'Drama', 'Music']",6.6,43792,"[18, 10402]",En,8.19,6.4,448.0,2010,0.4443545263157895,4700000.0
Drft.,305000.0,4400000.0,Four Lions,2010-11-05,3750000.0,-1313889.0,-0.3503704,97.0,"['Comedy', 'Crime', 'Drama']",7.3,66209,"[35, 80, 18]",En,9.968,7.0,621.0,2010,0.3503704,4705000.0
Spc,4000000.0,280000.0,Please Give,2010-04-30,3000000.0,1570178.0,0.5233926666666666,87.0,"['Comedy', 'Drama']",6.6,10652,"[35, 18]",En,5.945,6.3,81.0,2010,0.5233926666666666,4280000.0
Magn.,237000.0,4000000.0,Monsters,2010-10-29,500000.0,5139730.0,10.27946,94.0,"['Drama', 'Sci-Fi', 'Thriller']",6.4,84332,"[18, 53, 878]",En,10.175,6.2,848.0,2010,10.27946,4237000.0
Magn.,237000.0,4000000.0,Monsters,2010-10-29,500000.0,5139730.0,10.27946,94.0,"['Drama', 'Sci-Fi', 'Thriller']",6.4,84332,"[12, 18, 878]",En,1.122,7.4,5.0,2010,10.27946,4237000.0
Ifc,217000.0,3800000.0,The Killer Inside Me,2010-06-18,13000000.0,-9382723.0,-0.721747923076923,109.0,"['Crime', 'Drama', 'Horror']",6.1,31727,"[80, 18, 53]",En,7.087,5.9,304.0,2010,0.721747923076923,4017000.0
Free,109000.0,3300000.0,Wild Target,2010-10-29,8000000.0,-2685806.0,-0.33572575,98.0,"['Action', 'Comedy', 'Crime']",6.8,33915,"[28, 35]",En,9.355,6.4,356.0,2010,0.33572575,3409000.0
Relbig.,1600000.0,1300000.0,Kites,2010-05-21,9200000.0,7955193.0,0.8646948913043478,123.0,"['Action', 'Drama', 'Romance']",6.1,11353,"[18, 28, 10749]",Hi,6.058,5.8,67.0,2010,0.8646948913043478,2900000.0
Viv.,2800000.0,60300.0,Letters To God,2010-04-09,3000000.0,237452.0,0.07915066666666666,110.0,"['Drama', 'Family']",6.3,4443,"[18, 10751]",En,4.242,6.9,71.0,2010,0.07915066666666666,2860300.0
Eros,1200000.0,1200000.0,Housefull,2010-04-30,10100000.0,8626300.0,0.8540891089108911,144.0,['Comedy'],5.5,11089,,,,,,2010,0.8540891089108911,2400000.0
Wb,1800000.0,0.0,Flipped,2010-08-06,14000000.0,-9710007.0,-0.6935719285714286,90.0,"['Comedy', 'Drama', 'Romance']",7.7,74937,"[10749, 18]",En,9.781,7.4,859.0,2010,0.6935719285714286,1800000.0
Wb,1800000.0,0.0,Flipped,2010-08-06,14000000.0,-9710007.0,-0.6935719285714286,90.0,"['Comedy', 'Drama', 'Romance']",7.7,74937,"[18, 53]",En,0.962,7.0,2.0,2010,0.6935719285714286,1800000.0
Ato,1000000.0,40700.0,Casino Jack,2010-12-17,12500000.0,-10227814.0,-0.81822512,108.0,"['Biography', 'Comedy', 'Crime']",6.2,16191,"[80, 35, 18]",En,9.432,6.1,149.0,2010,0.81822512,1040700.0
Magn.,582000.0,62500.0,All Good Things,2010-12-03,20000000.0,-19126383.0,-0.95631915,101.0,"['Crime', 'Drama', 'Mystery']",6.3,49684,"[18, 9648, 53, 80, 10749]",En,7.871,6.0,493.0,2010,0.95631915,644500.0
Anch.,93100.0,480000.0,I Spit On Your Grave,2010-10-08,1750000.0,-471529.0,-0.2694451428571429,108.0,"['Horror', 'Thriller']",6.3,68592,"[53, 80, 27]",En,13.102,6.3,977.0,2010,0.2694451428571429,573100.0
Magn.,453000.0,4500.0,The Extra Man,2010-07-30,7000000.0,-6507892.0,-0.9296988571428572,108.0,['Comedy'],5.9,4580,[35],En,5.056,5.9,46.0,2010,0.9296988571428572,457500.0
Ifc,392000.0,0.0,Tiny Furniture,2010-11-12,50000.0,374149.0,7.48298,98.0,"['Comedy', 'Drama', 'Romance']",6.2,13397,"[10749, 35, 18]",En,6.695,5.9,82.0,2010,7.48298,392000.0
Mira.,278000.0,68700.0,The Tempest,2010-12-10,20000000.0,-19722057.0,-0.98610285,110.0,"['Comedy', 'Drama', 'Fantasy']",5.4,7073,"[18, 14]",En,6.3,5.8,52.0,2010,0.98610285,346700.0
Gold.,159000.0,158000.0,Welcome To The Rileys,2010-10-29,10000000.0,-9644081.0,-0.9644081,110.0,['Drama'],7.0,22210,[18],En,8.348,6.5,241.0,2010,0.9644081,317000.0
Strand,208000.0,97100.0,The Girl On The Train,2016-10-07,45000000.0,129278214.0,2.8728492,112.0,"['Crime', 'Drama', 'Mystery']",6.5,150977,[53],En,1.595,5.9,25.0,2016,2.8728492,305100.0
Strand,208000.0,97100.0,The Girl On The Train,2016-10-07,45000000.0,129278214.0,2.8728492,112.0,"['Crime', 'Drama', 'Mystery']",6.5,150977,"[80, 18, 9648, 10749, 53]",En,11.927,6.3,3479.0,2016,2.8728492,305100.0
Strand,208000.0,97100.0,The Girl On The Train,2016-10-07,45000000.0,129278214.0,2.8728492,112.0,"['Crime', 'Drama', 'Mystery']",6.5,150977,"[80, 18, 9648, 10749, 53]",En,11.927,6.3,3479.0,2016,2.8728492,305100.0
Magn.,101000.0,16400.0,Freakonomics,2010-10-01,2900000.0,-2727133.0,-0.9403906896551724,93.0,['Documentary'],6.4,6466,[99],En,5.705,6.6,57.0,2010,0.9403906896551724,117400.0
P/Dw,352400000.0,771400000.0,Transformers: Dark Of The Moon,2011-06-29,195000000.0,928790543.0,4.763028425641026,154.0,"['Action', 'Adventure', 'Sci-Fi']",6.2,366409,"[28, 878, 12]",En,5.339,6.1,4961.0,2011,4.763028425641026,1123800000.0
Bv,241100000.0,804600000.0,Pirates Of The Caribbean: On Stranger Tides,2011-05-20,410600000.0,635063875.0,1.5466728567949342,136.0,"['Action', 'Adventure', 'Fantasy']",6.6,447624,"[12, 28, 14]",En,30.579,6.4,8571.0,2011,1.5466728567949342,1045700000.0
P/Dw,165200000.0,500400000.0,Kung Fu Panda 2,2011-05-26,150000000.0,514837547.0,3.4322503133333333,90.0,"['Action', 'Adventure', 'Animation']",7.2,228465,"[16, 10751]",En,17.363,6.7,3628.0,2011,3.4322503133333333,665600000.0
Uni.,209800000.0,416300000.0,Fast Five,2011-04-29,125000000.0,505163454.0,4.041307632,130.0,"['Action', 'Crime', 'Thriller']",7.3,329892,"[28, 53, 80]",En,2.097,7.2,4294.0,2011,4.041307632,626100000.0
Wb,254500000.0,332300000.0,The Hangover Part Ii,2011-05-26,80000000.0,506464305.0,6.3308038125,102.0,"['Comedy', 'Mystery']",6.5,432800,[35],En,32.266,6.4,6231.0,2011,6.3308038125,586800000.0
Sony,142600000.0,421100000.0,The Smurfs,2011-07-29,110000000.0,453749323.0,4.124993845454545,103.0,"['Adventure', 'Animation', 'Comedy']",5.5,77577,"[16, 10751, 12, 35, 14]",En,16.533,5.6,2112.0,2011,4.124993845454545,563700000.0
Bv,191500000.0,370700000.0,Cars 2,2011-06-24,200000000.0,360155383.0,1.800776915,106.0,"['Adventure', 'Animation', 'Comedy']",6.2,138914,"[16, 10751, 12, 35]",En,23.498,5.9,4058.0,2011,1.800776915,562200000.0
P/Dw,149300000.0,405700000.0,Puss In Boots,2011-10-28,130000000.0,424987477.0,3.2691344384615384,90.0,"['Action', 'Adventure', 'Animation']",6.6,133355,"[28, 12, 16, 10751, 14, 35]",En,9.078,6.3,1422.0,2011,3.2691344384615384,555000000.0
Wb,186800000.0,358600000.0,Sherlock Holmes: A Game Of Shadows,2011-12-16,125000000.0,410663443.0,3.285307544,129.0,"['Action', 'Adventure', 'Crime']",7.5,394189,"[12, 28, 80, 9648]",En,18.301,7.1,6380.0,2011,3.285307544,545400000.0
Fox,143600000.0,341000000.0,Rio,2011-04-15,90000000.0,397519809.0,4.416886766666667,96.0,"['Adventure', 'Animation', 'Comedy']",6.9,191621,"[16, 12, 35, 10751]",En,14.695,6.6,3730.0,2011,4.416886766666667,484600000.0
Fox,176800000.0,305000000.0,Rise Of The Planet Of The Apes,2011-08-05,93000000.0,377986200.0,4.064367741935484,105.0,"['Action', 'Drama', 'Sci-Fi']",7.6,473020,"[53, 28, 18, 878]",En,22.995,7.2,7259.0,2011,4.064367741935484,481800000.0
Par.,181000000.0,268300000.0,Thor,2011-05-06,150000000.0,299326618.0,1.9955107866666666,115.0,"['Action', 'Adventure', 'Fantasy']",7.0,683264,"[12, 14, 28]",En,38.068,6.7,12764.0,2011,1.9955107866666666,449300000.0
Par.,77600000.0,296400000.0,The Adventures Of Tintin,2011-12-21,130000000.0,243993951.0,1.8768765461538461,107.0,"['Action', 'Adventure', 'Animation']",7.3,202430,"[12, 16, 9648]",En,11.981,6.8,3251.0,2011,1.8768765461538461,374000000.0
Par.,176700000.0,193900000.0,Captain America: The First Avenger,2011-07-22,140000000.0,230569776.0,1.6469269714285715,124.0,"['Action', 'Adventure', 'Sci-Fi']",6.9,668137,"[28, 12, 878]",En,25.808,6.9,12810.0,2011,1.6469269714285715,370600000.0
Fox,146400000.0,207200000.0,X-Men: First Class,2011-06-03,160000000.0,195408305.0,1.22130190625,131.0,"['Action', 'Adventure', 'Sci-Fi']",7.7,608930,"[28, 878, 12]",En,1.447,7.2,8211.0,2011,1.22130190625,353600000.0
Fox,133100000.0,209600000.0,Alvin And The Chipmunks: Chipwrecked,2011-12-16,80000000.0,269088523.0,3.3636065375,87.0,"['Adventure', 'Animation', 'Comedy']",4.4,28158,"[35, 14, 10751, 10402, 16]",En,12.672,5.5,1055.0,2011,3.3636065375,342700000.0
Bv,85500000.0,213800000.0,Real Steel,2011-10-07,110000000.0,153880341.0,1.398912190909091,127.0,"['Action', 'Drama', 'Family']",7.1,283534,"[28, 878, 18]",En,14.811,6.8,4566.0,2011,1.398912190909091,299300000.0
Uni.,169100000.0,119300000.0,Bridesmaids,2011-05-13,32500000.0,257132023.0,7.911754553846154,125.0,"['Comedy', 'Romance']",6.8,249501,"[35, 10749]",En,9.805,6.5,2783.0,2011,7.911754553846154,288400000.0
Par.,127000000.0,133100000.0,Super 8,2011-06-10,50000000.0,207972745.0,4.1594549,112.0,"['Mystery', 'Sci-Fi', 'Thriller']",7.0,320575,"[53, 878, 9648]",En,14.39,6.7,3934.0,2011,4.1594549,260100000.0
Par.,123500000.0,122200000.0,Rango,2011-03-04,135000000.0,110724600.0,0.8201822222222223,107.0,"['Adventure', 'Animation', 'Comedy']",7.2,215761,"[16, 35, 10751, 37, 12]",En,14.462,6.6,3412.0,2011,0.8201822222222223,245700000.0
Sony,98800000.0,129000000.0,The Green Hornet,2011-01-14,110000000.0,119155503.0,1.0832318454545455,119.0,"['Action', 'Comedy', 'Crime']",5.8,148622,"[28, 80, 35]",En,14.501,5.5,1897.0,2011,1.0832318454545455,227800000.0
Rela.,83500000.0,143400000.0,Immortals,2011-11-11,75000000.0,136562435.0,1.8208324666666666,110.0,"['Action', 'Drama', 'Fantasy']",6.0,152992,"[14, 28, 18]",En,14.774,5.8,1431.0,2011,1.8208324666666666,226900000.0
Wb,116600000.0,103300000.0,Green Lantern,2011-06-17,200000000.0,19535492.0,0.09767746,114.0,"['Action', 'Adventure', 'Sci-Fi']",5.5,252281,"[12, 28, 53, 878]",En,17.257,5.1,4290.0,2011,0.09767746,219900000.0
Bv,169700000.0,46900000.0,The Help,2011-08-10,25000000.0,188120004.0,7.52480016,146.0,['Drama'],8.1,392699,[18],En,12.598,8.1,3944.0,2011,7.52480016,216600000.0
Sony,100300000.0,115900000.0,Bad Teacher,2011-06-24,19000000.0,196448997.0,10.339420894736842,92.0,"['Comedy', 'Romance']",5.7,181189,[35],En,13.549,5.5,2894.0,2011,10.339420894736842,216200000.0
Sony,103000000.0,111900000.0,Just Go With It,2011-02-11,80000000.0,134974953.0,1.6871869125,117.0,"['Comedy', 'Romance']",6.4,200932,"[35, 10749]",En,19.565,6.4,2958.0,2011,1.6871869125,214900000.0
Wb (Nl),117500000.0,92100000.0,Horrible Bosses,2011-07-08,35000000.0,177417601.0,5.069074314285714,98.0,"['Comedy', 'Crime']",6.9,398695,"[35, 80]",En,14.058,6.5,3842.0,2011,5.069074314285714,209600000.0
Par.,104000000.0,103000000.0,Paranormal Activity 3,2011-10-21,5000000.0,202039844.0,40.4079688,83.0,"['Horror', 'Mystery', 'Thriller']",5.8,85689,[27],En,9.669,5.9,1197.0,2011,40.4079688,207000000.0
Par.,73900000.0,111900000.0,Hugo,2011-11-23,180000000.0,47784.0,0.00026546666666666665,126.0,"['Adventure', 'Drama', 'Family']",7.5,284869,"[12, 18, 10751]",En,12.936,7.1,4124.0,2011,0.00026546666666666665,185800000.0
Uni.,108100000.0,75900000.0,Hop,2011-04-01,63000000.0,125657593.0,1.9945649682539683,95.0,"['Adventure', 'Animation', 'Comedy']",5.4,28893,"[16, 35, 10751]",En,14.738,5.6,611.0,2011,1.9945649682539683,184000000.0
Bv,79900000.0,97700000.0,War Horse,2011-12-25,70000000.0,86815529.0,1.2402218428571428,146.0,"['Drama', 'History', 'War']",7.2,136447,"[18, 10752]",En,10.378,7.2,1849.0,2011,1.2402218428571428,177600000.0
Foxs,82600000.0,94700000.0,The Descendants,2011-11-16,20000000.0,155507800.0,7.77539,115.0,"['Comedy', 'Drama']",7.3,223464,"[35, 18]",En,10.444,6.8,1522.0,2011,7.77539,177300000.0
Fox,37500000.0,136400000.0,In Time,2011-10-28,35000000.0,130103952.0,3.7172557714285714,109.0,"['Action', 'Crime', 'Drama']",6.7,346077,"[28, 53, 878]",En,18.912,6.8,6245.0,2011,3.7172557714285714,173900000.0
Sony,80400000.0,89500000.0,Zookeeper,2011-07-08,80000000.0,90805525.0,1.1350690625,102.0,"['Comedy', 'Family', 'Romance']",5.2,52396,"[35, 10749, 10751]",En,10.764,5.3,886.0,2011,1.1350690625,169900000.0
Bv,88600000.0,76600000.0,The Muppets,2011-11-23,45000000.0,115971922.0,2.5771538222222223,103.0,"['Adventure', 'Comedy', 'Family']",7.1,82752,"[35, 10751, 10402]",En,11.324,6.6,831.0,2011,2.5771538222222223,165200000.0
Rela.,79200000.0,82600000.0,Limitless,2011-03-18,27000000.0,128564919.0,4.761663666666666,105.0,"['Mystery', 'Sci-Fi', 'Thriller']",7.4,492490,"[53, 9648, 878]",En,19.453,7.1,6295.0,2011,4.761663666666666,161800000.0
Uni.,8300000.0,151800000.0,Johnny English Reborn,2011-10-21,45000000.0,119640401.0,2.6586755777777777,101.0,"['Action', 'Adventure', 'Comedy']",6.3,110824,"[80, 12, 28, 35, 53]",En,15.542,6.1,1810.0,2011,2.6586755777777777,160100000.0
Wb (Nl),42600000.0,115300000.0,Final Destination 5,2011-08-12,40000000.0,115011165.0,2.875279125,92.0,['Horror'],5.9,98061,"[27, 9648]",En,13.392,6.0,1701.0,2011,2.875279125,157900000.0
Uni.,78000000.0,74900000.0,Tower Heist,2011-11-04,85000000.0,65422946.0,0.7696817176470588,104.0,"['Action', 'Comedy', 'Crime']",6.2,125102,"[28, 35]",En,12.213,6.0,1592.0,2011,0.7696817176470588,152900000.0
Spc,56800000.0,94300000.0,Midnight In Paris,2011-05-20,30000000.0,132502774.0,4.416759133333334,94.0,"['Comedy', 'Fantasy', 'Romance']",7.7,356500,"[14, 35, 10749]",En,13.171,7.5,3965.0,2011,4.416759133333334,151100000.0
Wb,64000000.0,86400000.0,Happy Feet Two,2011-11-18,135000000.0,22956466.0,0.1700478962962963,100.0,"['Adventure', 'Animation', 'Comedy']",5.9,38396,"[16, 35, 10751]",En,8.131,5.9,754.0,2011,0.1700478962962963,150400000.0
Bv,55100000.0,94800000.0,I Am Number Four,2011-02-18,50000000.0,96195159.0,1.92390318,111.0,"['Action', 'Adventure', 'Sci-Fi']",6.1,217762,"[28, 53, 878, 12]",En,11.555,6.0,2805.0,2011,1.92390318,149900000.0
Sony,74200000.0,75500000.0,Jack And Jill,2011-11-11,79000000.0,71519217.0,0.9053065443037974,91.0,['Comedy'],3.3,71361,[35],En,11.277,4.1,1124.0,2011,0.9053065443037974,149700000.0
Sgem,55800000.0,93700000.0,Friends With Benefits,2011-07-22,35000000.0,111595891.0,3.1884540285714285,109.0,"['Comedy', 'Romance']",6.6,317338,"[10749, 35]",En,14.019,6.6,4637.0,2011,3.1884540285714285,149500000.0
Par.,70700000.0,78600000.0,No Strings Attached,2011-01-21,25000000.0,124228078.0,4.96912312,108.0,"['Comedy', 'Romance']",6.2,197663,"[35, 10749]",En,14.203,6.2,2612.0,2011,4.96912312,149300000.0
Sony,46500000.0,101000000.0,Arthur Christmas,2011-11-23,85000000.0,64717124.0,0.7613779294117647,97.0,"['Adventure', 'Animation', 'Comedy']",7.1,45439,"[18, 16, 10751, 35]",En,12.981,6.7,692.0,2011,0.7613779294117647,147500000.0
Sum.,54700000.0,92600000.0,Source Code,2011-04-01,32000000.0,108428499.0,3.38839059375,93.0,"['Action', 'Drama', 'Sci-Fi']",7.5,452036,"[53, 878, 9648]",En,13.495,7.2,4529.0,2011,3.38839059375,147300000.0
Wb,75700000.0,59800000.0,Contagion,2011-09-09,60000000.0,77551594.0,1.2925265666666668,106.0,"['Action', 'Drama', 'Thriller']",6.6,201536,"[18, 53, 878]",En,10.444,6.3,2128.0,2011,1.2925265666666668,135500000.0
Wein.,44700000.0,88800000.0,The Artist,2011-11-25,16000000.0,112256712.0,7.0160445,100.0,"['Comedy', 'Drama', 'Romance']",7.9,217184,"[18, 35, 10749]",En,10.155,7.4,1787.0,2011,7.0160445,133500000.0
Wb,63700000.0,67099999.0,Unknown,2011-02-18,40000000.0,96123083.0,2.403077075,113.0,"['Action', 'Mystery', 'Thriller']",6.9,235167,"[28, 9648, 53]",En,12.08,6.6,2043.0,2011,2.403077075,130799999.0
Wb,63700000.0,67099999.0,Unknown,2006-11-03,3700000.0,-344952.0,-0.09323027027027027,113.0,"['Action', 'Mystery', 'Thriller']",6.9,235167,"[28, 9648, 53]",En,12.08,6.6,2043.0,2006,0.09323027027027027,130799999.0
Uni.,62500000.0,65400000.0,The Adjustment Bureau,2011-03-04,50200000.0,76731325.0,1.5285124501992031,106.0,"['Romance', 'Sci-Fi', 'Thriller']",7.1,227616,"[878, 53, 10749]",En,13.717,6.6,2615.0,2011,1.5285124501992031,127900000.0
Fox,75600000.0,44500000.0,We Bought A Zoo,2011-12-23,50000000.0,68729073.0,1.37458146,124.0,"['Comedy', 'Drama', 'Family']",7.1,126849,"[18, 35, 10751]",En,9.931,6.7,1523.0,2011,1.37458146,120100000.0
Fox,58700000.0,58400000.0,Water For Elephants,2011-04-22,38000000.0,78809717.0,2.0739399210526317,120.0,"['Drama', 'Romance']",6.9,105812,"[18, 10749]",En,6.209,6.9,1627.0,2011,2.0739399210526317,117100000.0
Wein.,30000000.0,84900000.0,The Iron Lady,2012-01-13,14000000.0,101592104.0,7.256578857142857,105.0,"['Biography', 'Drama']",6.4,96066,"[36, 18]",En,8.987,6.4,899.0,2012,7.256578857142857,114900000.0
Sony,75600000.0,34600000.0,Moneyball,2011-09-23,50000000.0,61300835.0,1.2260167,133.0,"['Biography', 'Drama', 'Sport']",7.6,326657,[18],En,15.393,7.1,2255.0,2011,1.2260167,110200000.0
Uni.,23200000.0,85400000.0,Sanctum,2011-02-04,30000000.0,78957098.0,2.631903266666667,108.0,"['Adventure', 'Drama', 'Thriller']",5.9,51318,"[28, 53]",En,7.457,5.9,515.0,2011,2.631903266666667,108600000.0
Par.,73000000.0,26000000.0,Justin Bieber: Never Say Never,2011-02-11,13000000.0,86034125.0,6.618009615384615,105.0,"['Documentary', 'Music']",1.6,74978,"[99, 10402, 10751]",En,8.602,5.1,240.0,2011,6.618009615384615,99000000.0
